row,column,ha_id_number,plot,ranch,bdffp_reserve_no,habitat
B,4,61,2107,DIM,2107,1-ha
B,4,61,2107,DIM,2107,1-ha
B,4,61,2107,DIM,2107,1-ha
B,4,61,2107,DIM,2107,1-ha
B,4,61,2107,DIM,2107,1-ha
B,4,61,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
B,5,62,2107,DIM,2107,1-ha
D,2,63,2107,DIM,2107,1-ha
D,2,63,2107,DIM,2107,1-ha
D,2,63,2107,DIM,2107,1-ha
D,2,63,2107,DIM,2107,1-ha
D,2,63,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
D,7,64,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
C,9,65,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
B,7,66,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
C,3,67,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
D,3,68,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,5,69,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,3,70,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,5,71,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,2,72,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
B,3,73,2107,DIM,2107,1-ha
E,9,74,2107,DIM,2107,1-ha
E,9,74,2107,DIM,2107,1-ha
E,9,74,2107,DIM,2107,1-ha
E,9,74,2107,DIM,2107,1-ha
E,9,74,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,3,75,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
B,6,76,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,4,77,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
A,1,78,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,4,79,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
B,5,80,2107,DIM,2107,1-ha
C,1,81,2107,DIM,2107,1-ha
C,1,81,2107,DIM,2107,1-ha
C,1,81,2107,DIM,2107,1-ha
C,1,81,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
C,2,82,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,4,83,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
B,9,84,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
A,8,85,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,7,86,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
C,2,87,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,2,88,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
A,9,89,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
B,3,90,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
C,7,91,2107,DIM,2107,1-ha
D,1,92,2107,DIM,2107,1-ha
D,1,92,2107,DIM,2107,1-ha
D,1,92,2107,DIM,2107,1-ha
D,1,92,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
C,10,94,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
B,10,95,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,1,96,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
A,3,97,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
E,1,98,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
D,2,99,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
E,7,100,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,9,101,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
B,10,102,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
E,9,103,2107,DIM,2107,1-ha
A,6,104,2107,DIM,2107,1-ha
A,6,104,2107,DIM,2107,1-ha
A,6,104,2107,DIM,2107,1-ha
A,6,104,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,2,105,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
E,1,106,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
A,9,107,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
B,4,108,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
E,8,109,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
B,4,110,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
A,5,111,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
C,6,112,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
E,10,113,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,10,114,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
A,6,115,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
D,1,116,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,4,117,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
E,5,118,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
B,3,119,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
E,1,120,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,4,121,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
A,1,122,2107,DIM,2107,1-ha
